Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,ateneo
654445331158953.0,6.0,7.5,28.8,9.2,2.2,53.7,Università degli Studi di CATANIA 
654445431249944.0,6.0,1.8,21.6,17.2,13.8,60.4,Università degli Studi di CATANIA 
654445532348853.0,6.0,7.5,32.6,22.5,16.5,85.1,Università degli Studi di CATANIA 
654453331248854.0,2.2,7.5,28.8,11.2,3.3,53.0,Università degli Studi di CATANIA 
654453431358743.0,6.0,7.5,33.0,22.5,13.5,82.5,Università degli Studi di CATANIA 
654453431359843.0,4.5,5.6,19.4,5.6,5.2,40.3,Università degli Studi di CATANIA 
654453532338953.0,1.1,-0.1,14.1,4.0,7.8,26.9,Università degli Studi di CATANIA 
654453553158954.0,4.1,5.6,34.5,20.6,19.5,84.3,Università degli Studi di CATANIA 
654454351149754.0,,,,,,,Università degli Studi di CATANIA 
,6.0,7.5,34.5,0.3,2.2,50.5,Università degli Studi di CATANIA 
654455333338754.0,2.2,5.6,26.2,9.3,7.8,51.1,Università degli Studi di CATANIA 
654455351138855.0,6.0,7.5,28.8,22.5,15.0,79.8,Università degli Studi di CATANIA 
654455353258844.0,6.0,5.6,27.3,13.8,10.4,63.1,Università degli Studi di CATANIA 
654455431258843.0,6.0,7.5,32.6,21.0,19.5,86.6,Università degli Studi di CATANIA 
654455433358743.0,6.0,5.6,30.0,18.0,14.6,74.2,Università degli Studi di CATANIA 
654455441239753.0,4.1,4.1,26.9,20.6,15.0,70.7,Università degli Studi di CATANIA 
654455553349754.0,6.0,7.5,30.7,13.4,2.2,59.8,Università degli Studi di CATANIA 
654534332349855.0,0.7,6.0,23.9,8.9,2.5,42.0,Università degli Studi di CATANIA 
654534432159855.0,4.1,7.5,28.8,4.5,7.8,52.7,Università degli Studi di CATANIA 
654534452249755.0,4.1,7.5,32.6,16.8,15.7,76.7,Università degli Studi di CATANIA 
654534541249845.0,6.0,7.5,34.5,22.5,19.5,90.0,Università degli Studi di CATANIA 
654534543238945.0,4.1,2.2,30.7,11.9,11.2,60.1,Università degli Studi di CATANIA 
654535441148954.0,6.0,5.6,32.6,13.0,9.7,66.9,Università degli Studi di CATANIA 
654535453338753.0,4.5,7.5,32.6,18.7,15.0,78.3,Università degli Studi di CATANIA 
654543441158753.0,6.0,7.5,34.5,22.5,10.1,80.6,Università degli Studi di CATANIA 
654543453339755.0,6.0,7.5,34.5,18.7,9.7,76.4,Università degli Studi di CATANIA 
654544342349945.0,6.0,5.6,30.7,20.6,13.8,76.7,Università degli Studi di CATANIA 
654545432339853.0,0.3,3.7,6.0,11.1,2.8,23.9,Università degli Studi di CATANIA 
654545453149943.0,6.0,7.5,34.5,22.5,18.0,88.5,Università degli Studi di CATANIA 
654545532139945.0,6.0,7.5,34.5,19.1,16.1,83.2,Università degli Studi di CATANIA 
654553533158745.0,6.0,7.5,34.5,20.6,14.6,83.2,Università degli Studi di CATANIA 
654554352258954.0,4.1,2.2,20.6,1.1,0.3,28.3,Università degli Studi di CATANIA 
654554532259755.0,6.0,7.5,29.6,16.8,11.2,71.1,Università degli Studi di CATANIA 
654555532348755.0,6.0,3.7,32.6,12.3,16.1,70.7,Università degli Studi di CATANIA 
654633352348943.0,-1.2,-1.2,2.4,1.8,6.0,7.8,Università degli Studi di CATANIA 
654633453259744.0,2.2,1.8,32.6,12.3,5.5,54.4,Università degli Studi di CATANIA 
654633553249945.0,6.0,7.5,32.6,15.7,12.7,74.5,Università degli Studi di CATANIA 
654634432158854.0,4.5,7.5,29.2,19.1,14.2,74.5,Università degli Studi di CATANIA 
654635431158755.0,6.0,7.5,34.5,19.1,8.6,75.7,Università degli Studi di CATANIA 
654635432238843.0,4.5,7.5,33.0,22.5,16.5,84.0,Università degli Studi di CATANIA 
654635451239854.0,4.1,-0.8,16.1,1.5,0.7,21.6,Università degli Studi di CATANIA 
654635533238943.0,6.0,5.6,32.6,21.0,13.8,79.0,Università degli Studi di CATANIA 
654635553148945.0,6.0,7.5,34.5,12.3,13.5,73.8,Università degli Studi di CATANIA 
654644352239945.0,6.0,7.5,34.5,22.5,6.0,76.5,Università degli Studi di CATANIA 
654644533339855.0,6.0,7.5,34.5,20.6,16.1,84.7,Università degli Studi di CATANIA 
654645332258745.0,0.3,3.7,17.4,3.5,2.4,27.3,Università degli Studi di CATANIA 
654653341139944.0,2.6,3.7,23.1,14.9,15.7,60.0,Università degli Studi di CATANIA 
654653351258945.0,6.0,7.5,32.6,19.1,18.0,83.2,Università degli Studi di CATANIA 
654653531359953.0,6.0,7.5,32.6,22.5,18.0,86.6,Università degli Studi di CATANIA 
654653541238844.0,4.1,5.6,32.6,16.8,4.3,63.4,Università degli Studi di CATANIA 
654654341138843.0,6.0,7.5,34.5,22.5,13.5,84.0,Università degli Studi di CATANIA 
654655331359854.0,4.1,5.6,26.2,7.1,8.2,51.2,Università degli Studi di CATANIA 
654655333138953.0,6.0,7.5,34.5,22.5,16.1,86.6,Università degli Studi di CATANIA 
654655352348754.0,2.6,3.7,16.0,6.6,2.2,31.1,Università degli Studi di CATANIA 
654655552158755.0,4.1,7.5,32.6,18.0,18.0,80.2,Università degli Studi di CATANIA 
655433351338743.0,6.0,7.5,34.5,22.5,6.7,77.2,Università degli Studi di CATANIA 
655433432159744.0,4.1,6.0,31.1,20.6,7.1,68.9,Università degli Studi di CATANIA 
655433433149844.0,6.0,7.5,33.0,17.2,16.5,80.2,Università degli Studi di CATANIA 
655433543359953.0,2.2,2.2,9.8,8.1,2.4,24.7,Università degli Studi di CATANIA 
655433552159854.0,4.1,5.6,30.7,11.2,5.5,57.1,Università degli Studi di CATANIA 
655434332148744.0,6.0,3.7,29.6,9.0,16.1,64.4,Università degli Studi di CATANIA 
655434343149855.0,2.2,-0.1,6.0,-4.1,0.5,4.5,Università degli Studi di CATANIA 
655434353158754.0,6.0,7.5,33.0,17.6,18.0,82.1,Università degli Studi di CATANIA 
655434543238755.0,4.1,7.5,33.0,18.7,15.7,79.0,Università degli Studi di CATANIA 
655435541158954.0,6.0,7.5,33.0,20.6,16.5,83.6,Università degli Studi di CATANIA 
655444432349945.0,2.6,3.7,29.2,9.0,4.1,48.6,Università degli Studi di CATANIA 
655445432348844.0,4.1,4.1,25.1,10.5,4.1,47.9,Università degli Studi di CATANIA 
655445452258955.0,6.0,7.5,29.6,16.5,4.8,64.4,Università degli Studi di CATANIA 
655453431349954.0,6.0,7.5,31.1,18.0,7.5,70.1,Università degli Studi di CATANIA 
655454331359855.0,6.0,5.6,32.6,17.6,15.0,76.8,Università degli Studi di CATANIA 
655454332248955.0,6.0,3.7,19.0,1.5,1.1,31.3,Università degli Studi di CATANIA 
655454351238953.0,6.0,2.2,31.5,16.5,8.2,64.4,Università degli Studi di CATANIA 
655454352348744.0,4.1,7.5,30.7,6.3,-0.1,48.5,Università degli Studi di CATANIA 
655454533338844.0,6.0,7.5,32.6,20.6,7.0,73.7,Università degli Studi di CATANIA 
655454551259744.0,6.0,6.0,30.7,22.5,19.5,84.7,Università degli Studi di CATANIA 
655455542149745.0,2.2,7.5,26.9,17.2,14.2,68.0,Università degli Studi di CATANIA 
655533333259845.0,6.0,7.5,34.5,22.5,13.5,84.0,Università degli Studi di CATANIA 
655533341239845.0,6.0,7.5,32.6,19.1,14.6,79.8,Università degli Studi di CATANIA 
655534331349744.0,6.0,6.0,34.5,22.5,16.1,85.1,Università degli Studi di CATANIA 
655534432149943.0,6.0,7.5,33.0,19.1,10.1,75.7,Università degli Studi di CATANIA 
655534552259954.0,4.1,7.5,26.9,10.0,11.2,59.7,Università degli Studi di CATANIA 
655535431348945.0,4.1,3.7,29.6,10.8,10.1,58.3,Università degli Studi di CATANIA 
655543431258953.0,6.0,4.1,32.6,21.0,16.5,80.2,Università degli Studi di CATANIA 
655544343348943.0,4.5,0.7,33.0,21.0,0.3,59.5,Università degli Studi di CATANIA 
655544433339855.0,1.1,5.6,33.0,20.6,16.5,76.8,Università degli Studi di CATANIA 
655544441259745.0,4.1,7.5,32.6,22.5,16.1,82.8,Università degli Studi di CATANIA 
655545433148855.0,3.0,0.7,9.9,8.2,0.0,21.8,Università degli Studi di CATANIA 
655545451148754.0,2.6,4.1,9.3,1.1,13.1,30.2,Università degli Studi di CATANIA 
655545533158843.0,2.2,6.0,28.8,12.3,11.2,60.5,Università degli Studi di CATANIA 
655545543159953.0,6.0,5.6,29.2,13.4,18.0,72.2,Università degli Studi di CATANIA 
655553343238955.0,4.1,7.5,32.6,15.3,14.2,73.7,Università degli Studi di CATANIA 
655553352148844.0,6.0,7.5,34.5,20.6,16.5,85.1,Università degli Studi di CATANIA 
655553433238853.0,2.6,1.8,13.6,1.6,0.2,19.8,Università degli Studi di CATANIA 
655553433338743.0,4.5,1.8,32.6,22.5,12.7,74.1,Università degli Studi di CATANIA 
655553443259745.0,0.3,2.2,17.8,9.3,1.4,31.0,Università degli Studi di CATANIA 
655553543239843.0,4.5,1.8,3.3,-0.8,1.1,9.9,Università degli Studi di CATANIA 
655553553158954.0,4.1,7.5,28.8,16.8,12.7,69.9,Università degli Studi di CATANIA 
655554342339843.0,4.5,7.5,33.0,18.7,15.0,78.7,Università degli Studi di CATANIA 
655554431148754.0,6.0,7.5,31.1,17.2,16.5,78.3,Università degli Studi di CATANIA 
655554533139744.0,6.0,7.5,32.6,22.5,19.5,88.1,Università degli Studi di CATANIA 
655633531239944.0,6.0,7.5,28.8,10.8,10.4,63.5,Università degli Studi di CATANIA 
655633552338944.0,4.1,7.5,32.6,22.5,17.6,84.3,Università degli Studi di CATANIA 
655634342248754.0,6.0,7.5,30.7,20.6,9.7,74.5,Università degli Studi di CATANIA 
655634343339744.0,6.0,7.5,34.5,20.6,3.7,72.3,Università degli Studi di CATANIA 
655634353149753.0,6.0,7.5,30.7,20.6,10.5,75.3,Università degli Studi di CATANIA 
655634552259954.0,6.0,2.6,34.5,13.5,10.1,66.7,Università degli Studi di CATANIA 
655635333149854.0,-0.8,4.1,19.4,8.6,13.5,44.8,Università degli Studi di CATANIA 
655635351259955.0,6.0,4.1,34.5,20.6,15.0,80.2,Università degli Studi di CATANIA 
655635432359944.0,2.6,7.5,32.6,16.8,17.6,77.1,Università degli Studi di CATANIA 
655635551338745.0,2.2,5.6,21.6,8.5,4.4,42.3,Università degli Studi di CATANIA 
655643431248955.0,6.0,7.5,34.5,22.5,15.7,86.2,Università degli Studi di CATANIA 
655644341358943.0,0.3,4.1,1.6,-1.2,-0.5,4.3,Università degli Studi di CATANIA 
655644351338855.0,6.0,7.5,30.7,16.8,15.7,76.7,Università degli Studi di CATANIA 
655644433339845.0,6.0,3.7,28.8,11.2,13.1,62.8,Università degli Studi di CATANIA 
655644541259854.0,6.0,7.5,24.3,18.7,12.3,68.8,Università degli Studi di CATANIA 
655645331348843.0,6.0,5.6,30.7,22.5,12.3,77.1,Università degli Studi di CATANIA 
655645341248944.0,4.1,5.6,27.7,15.3,14.2,66.9,Università degli Studi di CATANIA 
655645341339854.0,6.0,7.5,32.6,22.5,11.6,80.2,Università degli Studi di CATANIA 
655645432358745.0,6.0,7.5,31.1,20.6,3.0,68.2,Università degli Studi di CATANIA 
655653541139843.0,6.0,7.5,32.6,19.1,18.0,83.2,Università degli Studi di CATANIA 
655653551139844.0,4.1,6.0,30.7,14.2,9.3,64.3,Università degli Studi di CATANIA 
655654352149845.0,2.6,5.6,16.4,3.3,4.8,32.7,Università degli Studi di CATANIA 
655654443338855.0,-1.2,0.7,-1.0,4.8,0.3,3.6,Università degli Studi di CATANIA 
655654541148854.0,6.0,7.5,28.8,13.8,18.0,74.1,Università degli Studi di CATANIA 
655654543349753.0,4.5,2.6,27.7,19.1,9.7,63.6,Università degli Studi di CATANIA 
655655533139754.0,6.0,5.6,32.6,21.0,19.5,84.7,Università degli Studi di CATANIA 
656433341159843.0,6.0,7.5,34.5,22.5,16.5,87.0,Università degli Studi di CATANIA 
656433342248955.0,4.5,7.5,30.7,17.2,11.2,71.1,Università degli Studi di CATANIA 
656433351238954.0,4.1,6.0,21.6,10.0,4.0,45.7,Università degli Studi di CATANIA 
656433552159844.0,4.1,7.5,34.5,21.0,8.6,75.7,Università degli Studi di CATANIA 
656434432259855.0,6.0,5.6,31.1,17.6,14.6,74.9,Università degli Studi di CATANIA 
656443341259943.0,6.0,7.5,30.7,7.4,10.8,62.4,Università degli Studi di CATANIA 
656443451158945.0,6.0,7.5,32.6,20.6,9.3,76.0,Università degli Studi di CATANIA 
656444342259744.0,6.0,5.6,34.5,16.8,5.2,68.1,Università degli Studi di CATANIA 
656444343149755.0,6.0,5.6,26.2,12.3,2.6,52.7,Università degli Studi di CATANIA 
656444551138853.0,6.0,5.6,34.5,15.7,5.6,67.4,Università degli Studi di CATANIA 
656444553259943.0,4.1,7.5,34.5,21.0,19.5,86.6,Università degli Studi di CATANIA 
656445333359743.0,6.0,3.7,25.0,7.4,14.2,56.3,Università degli Studi di CATANIA 
656453333149945.0,4.1,7.5,33.0,20.6,16.1,81.3,Università degli Studi di CATANIA 
656453442249845.0,6.0,7.5,26.9,15.3,13.1,68.8,Università degli Studi di CATANIA 
656453542348944.0,2.6,4.1,22.8,6.7,4.5,40.7,Università degli Studi di CATANIA 
656454341339945.0,6.0,5.6,32.6,16.8,9.7,70.7,Università degli Studi di CATANIA 
656454432348945.0,6.0,3.7,29.6,16.1,13.5,68.9,Università degli Studi di CATANIA 
656454442158753.0,4.1,7.5,31.1,13.8,8.9,65.4,Università degli Studi di CATANIA 
656454442158843.0,4.1,6.0,28.1,14.2,5.9,58.3,Università degli Studi di CATANIA 
656455551149855.0,3.0,4.1,32.6,17.2,16.5,73.4,Università degli Studi di CATANIA 
656533452239843.0,6.0,7.5,34.5,20.6,19.5,88.1,Università degli Studi di CATANIA 
656534532148753.0,6.0,7.5,34.5,18.7,19.5,86.2,Università degli Studi di CATANIA 
656535351358844.0,4.1,3.7,30.7,17.2,15.7,71.4,Università degli Studi di CATANIA 
656535443249745.0,6.0,7.5,34.5,22.5,12.3,82.8,Università degli Studi di CATANIA 
656535453348844.0,6.0,7.5,34.5,15.3,12.3,75.6,Università degli Studi di CATANIA 
656543533138944.0,2.2,6.0,34.5,16.8,9.3,68.8,Università degli Studi di CATANIA 
656545353158954.0,2.2,1.8,29.6,11.6,8.2,53.4,Università degli Studi di CATANIA 
656545533248955.0,2.6,1.8,25.8,1.7,9.7,41.6,Università degli Studi di CATANIA 
656545533339843.0,2.6,7.5,25.4,15.0,8.6,59.1,Università degli Studi di CATANIA 
656553333238853.0,4.5,7.5,34.5,20.6,14.6,81.7,Università degli Studi di CATANIA 
656553432249943.0,4.1,5.6,28.5,15.7,11.2,65.1,Università degli Studi di CATANIA 
656553451138843.0,6.0,7.5,34.5,22.5,15.7,86.2,Università degli Studi di CATANIA 
656554333148944.0,6.0,7.5,34.5,22.5,12.0,82.5,Università degli Studi di CATANIA 
656555443339754.0,6.0,5.6,29.6,21.0,8.6,70.8,Università degli Studi di CATANIA 
656555532338744.0,2.2,2.2,16.7,2.9,-1.3,22.7,Università degli Studi di CATANIA 
656633332139953.0,4.1,7.5,28.1,10.1,14.6,64.4,Università degli Studi di CATANIA 
656633351248745.0,6.0,7.5,34.5,18.7,19.5,86.2,Università degli Studi di CATANIA 
656633352148944.0,6.0,5.6,34.5,20.6,5.9,72.6,Università degli Studi di CATANIA 
656633432159843.0,2.2,6.0,27.7,6.0,-0.8,41.1,Università degli Studi di CATANIA 
656633451359943.0,4.1,4.1,34.5,22.5,16.1,81.3,Università degli Studi di CATANIA 
656633533149944.0,6.0,7.5,34.5,20.6,10.1,78.7,Università degli Studi di CATANIA 
656633542139744.0,2.6,1.8,20.5,5.2,4.4,34.5,Università degli Studi di CATANIA 
656634341138854.0,4.1,5.6,28.8,13.8,7.4,59.7,Università degli Studi di CATANIA 
656634542139854.0,6.0,4.1,29.2,13.8,7.4,60.5,Università degli Studi di CATANIA 
656634552358855.0,4.1,2.2,24.7,12.7,7.8,51.5,Università degli Studi di CATANIA 
656635441259753.0,0.3,-0.1,19.3,7.4,-0.1,26.8,Università degli Studi di CATANIA 
656635532238843.0,-1.6,1.8,2.2,-2.2,-3.3,-3.1,Università degli Studi di CATANIA 
656643432138953.0,6.0,5.6,32.6,19.1,17.6,80.9,Università degli Studi di CATANIA 
656644453249754.0,6.0,3.7,9.8,1.8,-0.5,20.8,Università degli Studi di CATANIA 
656644532158943.0,6.0,5.6,30.7,22.5,14.6,79.4,Università degli Studi di CATANIA 
656644542138944.0,6.0,5.6,30.7,16.8,13.8,72.9,Università degli Studi di CATANIA 
656644543339945.0,1.1,4.5,27.7,9.7,0.3,43.3,Università degli Studi di CATANIA 
656653352258943.0,6.0,3.7,34.5,18.7,15.7,78.6,Università degli Studi di CATANIA 
656654552259743.0,0.3,1.8,17.1,4.7,2.9,26.8,Università degli Studi di CATANIA 
656655342138745.0,6.0,7.5,34.5,22.5,16.1,86.6,Università degli Studi di CATANIA 
656655352148744.0,6.0,7.5,34.5,20.6,17.6,86.2,Università degli Studi di CATANIA 
664433441348755.0,4.1,6.0,34.5,16.5,6.3,67.4,Università degli Studi di CATANIA 
664433443358743.0,4.1,3.7,21.2,8.1,9.3,46.4,Università degli Studi di CATANIA 
664433453258955.0,6.0,7.5,34.5,20.6,13.5,82.1,Università degli Studi di CATANIA 
664433532159855.0,4.1,3.7,24.3,6.2,1.8,40.1,Università degli Studi di CATANIA 
664434352239744.0,6.0,7.5,34.5,22.5,5.9,76.4,Università degli Studi di CATANIA 
664434441359844.0,6.0,4.1,28.8,13.8,8.9,61.6,Università degli Studi di CATANIA 
664435431138943.0,4.5,5.6,34.5,13.8,8.2,66.6,Università degli Studi di CATANIA 
664435431249945.0,4.1,7.5,34.5,15.3,12.3,73.7,Università degli Studi di CATANIA 
664435531248843.0,6.0,5.6,34.5,14.9,2.1,63.1,Università degli Studi di CATANIA 
664443451359755.0,6.0,3.7,20.9,11.9,9.7,52.2,Università degli Studi di CATANIA 
664445353249754.0,6.0,7.5,34.5,21.0,1.1,70.1,Università degli Studi di CATANIA 
664445431339755.0,6.0,7.5,29.6,16.8,18.0,77.9,Università degli Studi di CATANIA 
664453443359753.0,6.0,5.6,34.5,21.0,16.1,83.2,Università degli Studi di CATANIA 
664454332348855.0,4.1,2.2,26.2,14.2,5.5,52.2,Università degli Studi di CATANIA 
664454442159945.0,6.0,7.5,31.5,10.5,9.7,65.2,Università degli Studi di CATANIA 
664454453159755.0,6.0,7.5,24.3,12.3,12.0,62.1,Università degli Studi di CATANIA 
664454542149743.0,6.0,7.5,23.1,16.8,14.2,67.6,Università degli Studi di CATANIA 
664454542339743.0,4.5,7.5,21.2,15.3,4.5,53.0,Università degli Studi di CATANIA 
664455332238845.0,4.5,6.0,32.6,18.0,8.6,69.7,Università degli Studi di CATANIA 
664455352258945.0,4.5,7.5,31.1,22.5,19.5,85.1,Università degli Studi di CATANIA 
664455543348745.0,6.0,7.5,34.5,22.5,16.1,86.6,Università degli Studi di CATANIA 
664455553339954.0,4.1,7.5,28.8,18.7,12.7,71.8,Università degli Studi di CATANIA 
664533353359845.0,6.0,5.6,30.7,17.2,12.7,72.2,Università degli Studi di CATANIA 
664533541258954.0,6.0,6.0,34.5,19.1,15.0,80.6,Università degli Studi di CATANIA 
664533542338755.0,6.0,5.6,22.0,13.4,6.0,53.0,Università degli Studi di CATANIA 
664535332258853.0,4.1,4.1,25.8,10.0,16.5,60.5,Università degli Studi di CATANIA 
664535342149945.0,6.0,6.0,33.0,1.5,-0.4,46.1,Università degli Studi di CATANIA 
664535541338843.0,0.7,5.6,20.1,2.4,6.0,34.8,Università degli Studi di CATANIA 
664543451359944.0,4.5,5.6,25.8,14.9,11.2,62.0,Università degli Studi di CATANIA 
664543551238955.0,2.6,4.1,29.6,20.6,6.0,62.9,Università degli Studi di CATANIA 
664544543149854.0,4.5,7.5,31.1,19.1,19.5,81.7,Università degli Studi di CATANIA 
664545531139844.0,6.0,7.5,33.0,22.5,9.0,78.0,Università degli Studi di CATANIA 
664545541359854.0,6.0,7.5,33.0,22.5,17.6,86.6,Università degli Studi di CATANIA 
664545552338845.0,4.1,5.6,29.6,22.5,15.7,77.5,Università degli Studi di CATANIA 
664553333259744.0,4.1,7.5,34.5,16.8,8.2,71.1,Università degli Studi di CATANIA 
664553432358743.0,6.0,6.0,33.0,22.5,14.6,82.1,Università degli Studi di CATANIA 
664553542248755.0,4.1,3.7,9.8,8.1,0.2,25.9,Università degli Studi di CATANIA 
664554341258854.0,3.0,6.0,30.7,13.1,9.0,61.8,Università degli Studi di CATANIA 
664555542259955.0,-1.2,0.0,11.8,3.3,0.3,14.2,Università degli Studi di CATANIA 
664555552249944.0,4.1,3.7,19.7,6.2,0.7,34.4,Università degli Studi di CATANIA 
664633453359854.0,6.0,7.5,15.6,17.6,7.0,53.7,Università degli Studi di CATANIA 
664633553358954.0,6.0,7.5,33.0,21.0,5.6,73.1,Università degli Studi di CATANIA 
664634333158954.0,4.1,3.7,25.0,11.9,10.8,55.5,Università degli Studi di CATANIA 
664634341338943.0,6.0,3.7,30.7,13.4,7.8,61.6,Università degli Studi di CATANIA 
664635443358943.0,4.1,4.1,17.1,10.8,5.2,41.3,Università degli Studi di CATANIA 
664643333239944.0,6.0,7.5,32.6,22.5,5.6,74.2,Università degli Studi di CATANIA 
664643342248754.0,4.1,-0.1,30.7,14.9,8.9,58.5,Università degli Studi di CATANIA 
664645333138743.0,6.0,6.0,32.6,14.6,2.2,61.4,Università degli Studi di CATANIA 
664653333339754.0,2.2,7.5,25.0,16.8,19.5,71.0,Università degli Studi di CATANIA 
664653433348745.0,6.0,6.0,32.6,13.4,16.1,74.1,Università degli Studi di CATANIA 
664653533249743.0,6.0,5.6,34.5,19.1,16.1,81.3,Università degli Studi di CATANIA 
664654343139753.0,6.0,5.6,34.5,10.0,2.1,58.2,Università degli Studi di CATANIA 
664655351258945.0,4.1,5.6,32.6,17.6,9.3,69.2,Università degli Studi di CATANIA 
664655352239954.0,6.0,5.6,29.6,10.8,4.0,56.0,Università degli Studi di CATANIA 
665433331238744.0,4.1,3.7,34.5,20.6,8.6,71.5,Università degli Studi di CATANIA 
665433431158854.0,4.5,5.6,23.2,11.6,3.3,48.2,Università degli Studi di CATANIA 
665433452149754.0,6.0,7.5,34.5,18.7,11.9,78.6,Università degli Studi di CATANIA 
665433533159753.0,6.0,5.6,31.5,18.7,16.1,77.9,Università degli Studi di CATANIA 
665434351239753.0,2.2,5.6,21.2,-0.1,3.7,32.6,Università degli Studi di CATANIA 
665434433358955.0,2.6,-1.2,23.1,15.3,2.9,42.7,Università degli Studi di CATANIA 
665434443149944.0,2.2,7.5,15.9,7.3,2.4,35.3,Università degli Studi di CATANIA 
665434543159844.0,6.0,5.6,29.2,14.9,15.7,71.4,Università degli Studi di CATANIA 
665435331338944.0,6.0,7.5,34.5,22.5,17.6,88.1,Università degli Studi di CATANIA 
665435443259945.0,-0.8,1.8,11.0,6.2,4.4,22.6,Università degli Studi di CATANIA 
665435533259954.0,2.2,-0.4,26.9,11.1,0.0,39.8,Università degli Studi di CATANIA 
665435552338853.0,-0.4,0.0,22.0,13.5,8.2,43.3,Università degli Studi di CATANIA 
665443351159743.0,6.0,1.8,15.5,3.5,6.2,33.0,Università degli Studi di CATANIA 
665443543339943.0,0.3,4.1,15.2,12.3,4.8,36.7,Università degli Studi di CATANIA 
665444433159955.0,6.0,4.1,33.0,15.7,6.3,65.1,Università degli Studi di CATANIA 
665444441349744.0,6.0,7.5,34.5,22.5,4.1,74.6,Università degli Studi di CATANIA 
665445341249944.0,6.0,7.5,34.5,11.2,15.0,74.2,Università degli Studi di CATANIA 
665445353149855.0,6.0,7.5,33.0,20.6,12.7,79.8,Università degli Studi di CATANIA 
665445442349754.0,6.0,7.5,34.5,17.6,8.6,74.2,Università degli Studi di CATANIA 
665445532249944.0,6.0,5.6,34.5,22.5,18.0,86.6,Università degli Studi di CATANIA 
665445543158843.0,6.0,3.7,31.1,22.5,14.6,77.9,Università degli Studi di CATANIA 
665453342139753.0,6.0,7.5,28.8,21.0,13.1,76.4,Università degli Studi di CATANIA 
